Code,Name,Freq_Score,3Y,5Y,10Y,15Y,20Y,Avg_Return,Std_Dev,Risk_Grade,Category
119657,Aditya Birla Sun Life Income Fund - Growth - Direct Plan,0,7.17,5.78,7.64,-100.0,-100,6.86,1.9,Low,Other
118282,CANARA ROBECO INCOME FUND - DIRECT PLAN - GROWTH OPTION,0,7.07,5.42,7.31,-100.0,-100,6.6,1.86,Low,Other
118394,Bandhan Medium to Long Duration Fund - Direct Plan - Growth,0,6.66,4.67,7.12,-100.0,-100,6.15,2.14,Low,Other
118384,Bandhan Money Market Fund -Direct Plan-Growth,0,7.63,6.22,6.68,-100.0,-100,6.84,0.35,Low,Safe_Debt
147377,Baroda BNP Paribas Money Market Fund- Direct Plan - Growth,0,7.41,5.93,-100.0,-100.0,-100,6.67,0.34,Low,Safe_Debt
120619,ICICI Prudential Bond Fund - Direct Plan - Growth,0,8.06,6.31,7.77,-100.0,-100,7.38,1.64,Low,Other
119393,BANK OF INDIA Conservative Hybrid Fund Fund-Direct Plan-Growth,0,8.36,10.96,8.09,-100.0,-100,9.14,3.68,Low,Other
119876,Tata Income Fund - Direct Plan - Growth Option,0,6.0,5.9,-100.0,-100.0,-100,5.95,3.18,Low,Other
118679,Nippon India Medium to Long Duration  Fund - Direct Plan Growth Plan-Bonus Option,0,7.49,5.91,7.76,-100.0,-100,7.05,2.04,Low,Other
119069,HDFC Income Fund - Growth Option - Direct Plan,0,7.58,5.71,6.84,-100.0,-100,6.71,2.05,Low,Other
118687,Nippon India Medium to Long Duration Fund - Direct Plan Growth Plan - Growth Option,0,7.49,5.91,7.76,-100.0,-100,7.05,2.04,Low,Other
119714,SBI Medium to Long Duration Fund-DIRECT PLAN -Growth,0,7.82,6.3,8.2,-100.0,-100,7.44,1.68,Low,Other
119106,DSP Savings Fund - Direct Plan - Growth,0,7.45,6.06,6.49,-100.0,-100,6.67,0.34,Low,Other
147567,Axis Money Market Fund - Direct Plan - Growth Option,0,7.69,6.36,-100.0,-100.0,-100,7.02,0.36,Low,Safe_Debt
118506,Franklin India Money Market Fund - Direct - Growth,0,7.63,6.21,6.96,-100.0,-100,6.93,0.36,Low,Safe_Debt
140237,Edelweiss Money Market Fund - Direct Plan - Growth Option,0,7.49,6.04,-100.0,-100.0,-100,6.76,0.35,Low,Safe_Debt
151054,HSBC Money Market Fund - Direct Growth,0,7.52,-100.0,-100.0,-100.0,-100,7.52,0.0,Low,Safe_Debt
119092,HDFC Money Market Fund - Growth Option - Direct Plan,0,7.63,6.32,6.86,-100.0,-100,6.94,0.35,Low,Safe_Debt
119511,Aditya Birla Sun Life Money Manager Fund - Growth - Direct Plan,0,7.68,6.36,6.95,-100.0,-100,7.0,0.35,Low,Other
120689,UTI Medium to Long Duration Fund-Growth - Direct,0,7.22,8.39,6.14,-100.0,-100,7.25,1.85,Low,Other
120279,LIC MF Medium to Long Duration Fund-Direct Plan-Growth,0,8.19,5.87,7.0,-100.0,-100,7.02,1.77,Low,Other
120211,ICICI Prudential Money Market Fund Option - Direct Plan -  Growth,0,7.63,6.28,6.8,-100.0,-100,6.9,0.36,Low,Safe_Debt
119735,Kotak Bond Fund - Growth - Direct,0,7.86,6.02,7.71,-100.0,-100,7.2,1.92,Low,Other
120059,HSBC Medium to Long Duration Fund - Direct Growth,0,7.4,5.18,6.63,-100.0,-100,6.4,1.95,Low,Other
120430,JM Medium to Long Duration Fund (Direct) - Growth Option,0,7.63,5.37,5.02,-100.0,-100,6.01,2.0,Low,Other
148161,PGIM India Money Market Fund - Direct Plan - Growth Option,0,7.49,6.21,-100.0,-100.0,-100,6.85,0.36,Low,Safe_Debt
120507,Invesco India Money Market Fund - Direct Plan - Growth,0,7.48,6.09,6.66,-100.0,-100,6.74,0.35,Low,Safe_Debt
149112,Mirae Asset Money Market Fund Direct Growth,0,7.54,-100.0,-100.0,-100.0,-100,7.54,0.35,Low,Safe_Debt
150392,LIC MF Money Market Fund-Direct Plan-Growth,0,6.78,-100.0,-100.0,-100.0,-100,6.78,0.31,Low,Safe_Debt
149117,Union Money Market Fund - Direct Plan -  Growth Option,0,7.26,-100.0,-100.0,-100.0,-100,7.26,0.32,Low,Safe_Debt
147196,Baroda BNP Paribas Overnight Fund - Direct Plan - Growth,0,6.42,5.42,-100.0,-100.0,-100,5.92,0.17,Low,Safe_Debt
119746,Kotak Money Market Fund - (Growth) - Direct,0,7.61,6.28,6.75,-100.0,-100,6.88,0.35,Low,Safe_Debt
147531,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION,0,6.33,5.35,-100.0,-100.0,-100,5.84,0.21,Low,Safe_Debt
147951,BANK OF INDIA Overnight Fund Direct Plan Growth,0,6.5,5.51,-100.0,-100.0,-100,6.0,0.21,Low,Safe_Debt
146675,Axis Overnight Fund - Direct Plan - Growth Option,0,6.44,5.44,-100.0,-100.0,-100,5.94,0.12,Low,Safe_Debt
145486,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-DIRECT PLAN-GROWTH,0,6.42,5.42,-100.0,-100.0,-100,5.92,0.11,Low,Safe_Debt
150513,TRUSTMF MONEY MARKET FUND-DIRECT PLAN-GROWTH,0,7.33,-100.0,-100.0,-100.0,-100,7.33,0.33,Low,Safe_Debt
145050,Sundaram Money Market Fund Direct Plan - Growth,0,7.42,6.06,-100.0,-100.0,-100,6.74,0.35,Low,Safe_Debt
147570,Edelweiss Overnight Fund - Direct Plan - Growth,0,6.36,5.36,-100.0,-100.0,-100,5.86,0.09,Low,Safe_Debt
118715,Nippon India Money Market Fund - Direct Plan Growth Plan - Bonus Option,0,7.67,6.37,6.85,-100.0,-100,6.96,0.36,Low,Safe_Debt
147214,Franklin India Overnight Fund- Growth - Direct,0,6.37,5.37,-100.0,-100.0,-100,5.87,0.11,Low,Safe_Debt
120299,UTI MMF - Direct Plan - Growth Option,0,7.65,6.33,6.83,-100.0,-100,6.94,0.35,Low,Other
146191,BANDHAN Overnight Fund - Direct Plan - Growth,0,6.41,5.41,-100.0,-100.0,-100,5.91,0.12,Low,Safe_Debt
146062,DSP Overnight Fund - Direct Plan - Growth,0,6.42,5.41,-100.0,-100.0,-100,5.92,0.13,Low,Safe_Debt
119424,Tata Money Market Fund- Direct Plan- Growth Option,0,7.78,6.48,6.13,-100.0,-100,6.8,0.36,Low,Safe_Debt
119821,SBI  SAVINGS FUND - DIRECT PLAN - GROWTH,0,7.6,6.28,7.01,-100.0,-100,6.96,0.35,Low,Other
119110,HDFC Overnight Fund - Growth Option - Direct Plan,0,6.36,5.37,5.44,-100.0,-100,5.72,0.11,Low,Safe_Debt
147450,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option,0,6.27,5.28,-100.0,-100.0,-100,5.78,0.13,Low,Safe_Debt
118719,Nippon India Money Market Fund - Direct Plan Growth Plan - Growth Option,0,7.67,6.37,6.85,-100.0,-100,6.96,0.36,Low,Safe_Debt
149828,JM Overnight Fund - (Direct) - Unclaimed IDCW - Growth Plan,0,6.5,-100.0,-100.0,-100.0,-100,6.5,0.15,Low,Safe_Debt
149829,JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan,0,6.34,-100.0,-100.0,-100.0,-100,6.34,0.13,Low,Safe_Debt
146141,Kotak Overnight Fund -Direct Plan-Growth Option,0,6.42,5.41,-100.0,-100.0,-100,5.92,0.12,Low,Safe_Debt
147287,HSBC Overnight Fund - Direct Growth,0,6.42,5.44,-100.0,-100.0,-100,5.93,0.12,Low,Safe_Debt
147736,Mirae Asset Overnight Fund Direct Plan Growth,0,6.43,5.44,-100.0,-100.0,-100,5.94,0.12,Low,Safe_Debt
147837,JM Overnight Fund - (Direct) - Growth,0,6.34,5.37,-100.0,-100.0,-100,5.86,0.13,Low,Safe_Debt
147883,Invesco India Overnight Fund - Direct Plan - Growth,0,6.41,5.4,-100.0,-100.0,-100,5.9,0.12,Low,Safe_Debt
147713,ITI Overnight Fund - Direct Plan - Growth Option,0,6.19,5.25,-100.0,-100.0,-100,5.72,0.14,Low,Safe_Debt
150369,NJ Overnight Fund - Direct Plan - Growth Option,0,6.34,-100.0,-100.0,-100.0,-100,6.34,0.18,Low,Safe_Debt
151190,quant Overnight Fund - Growth Option - Direct Plan,0,6.59,-100.0,-100.0,-100.0,-100,6.59,0.2,Low,Safe_Debt
147564,Mahindra Manulife Overnight Fund - Direct Plan -Growth,0,6.41,5.43,-100.0,-100.0,-100,5.92,0.21,Low,Safe_Debt
147515,LIC MF Overnight Fund-Direct Plan-Growth,0,6.41,5.42,-100.0,-100.0,-100,5.92,0.11,Low,Safe_Debt
145536,ICICI Prudential Overnight Fund - Direct Plan - Growth,1,6.4,67.04,-100.0,-100.0,-100,36.72,0.11,Low,Safe_Debt
145810,Nippon India Overnight Fund - Direct Plan - Growth Option,0,6.43,5.43,-100.0,-100.0,-100,5.93,0.12,Low,Safe_Debt
147606,PGIM India Overnight Fund - Direct Plan - Growth Option,0,6.39,5.41,-100.0,-100.0,-100,5.9,0.09,Low,Safe_Debt
149797,TRUST MF OVERNIGHT FUND-DIRECT PLAN-GROWTH,0,6.38,-100.0,-100.0,-100.0,-100,6.38,0.12,Low,Safe_Debt
146963,Sundaram Overnight Fund Direct Plan - Growth,0,6.4,5.39,-100.0,-100.0,-100,5.9,0.12,Low,Safe_Debt
150562,Shriram Overnight Fund -  Direct Growth,0,6.34,-100.0,-100.0,-100.0,-100,6.34,3.63,Low,Safe_Debt
150631,Samco Overnight Fund - Direct Plan - Growth Option,0,6.24,-100.0,-100.0,-100.0,-100,6.24,0.14,Low,Safe_Debt
147003,Union Overnight Fund - Direct Plan - Growth Option,0,6.4,5.41,-100.0,-100.0,-100,5.9,0.21,Low,Safe_Debt
120785,UTI - Overnight Fund - Direct Plan - Growth Option,1,6.41,5.41,67.44,-100.0,-100,26.42,0.1,Low,Safe_Debt
146980,Tata Overnight Fund-Direct Plan-Growth,0,6.43,5.43,-100.0,-100.0,-100,5.93,0.12,Low,Safe_Debt
119833,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,0,6.38,5.38,5.5,-100.0,-100,5.75,0.09,Low,Safe_Debt
119400,Baroda BNP Paribas Short Duration Fund - Direct Plan - Growth Option,0,8.1,6.49,7.69,-100.0,-100,7.43,0.81,Low,Other
120560,Invesco India Short Duration Fund - Direct Plan - Growth,0,7.85,6.08,7.29,-100.0,-100,7.07,0.85,Low,Other
148729,Mahindra Manulife Short Duration Fund - Direct Plan -Growth,0,8.12,-100.0,-100.0,-100.0,-100,8.12,0.8,Low,Other
119498,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,0,8.22,6.82,8.06,-100.0,-100,7.7,0.83,Low,Other
118407,Bandhan Short Duration Fund - Direct Plan - Growth,0,7.92,6.17,7.42,-100.0,-100,7.17,0.98,Low,Other
123704,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund) - Direct Plan - Growth Option,0,7.63,5.98,6.92,-100.0,-100,6.84,0.87,Low,Other
142641,Mirae Asset Short Duration Fund - Direct Plan - Growth,0,7.97,6.35,-100.0,-100.0,-100,7.16,0.8,Low,Other
151067,HSBC Short Duration Fund - Direct Growth,0,7.76,-100.0,-100.0,-100.0,-100,7.76,0.0,Low,Other
150545,JM Short Duration Fund (Direct) - Growth,0,7.62,-100.0,-100.0,-100.0,-100,7.62,0.78,Low,Other
120471,JM Short Term Fund (Direct) - Growth Option,0,3.67,5.61,-100.0,-100.0,-100,4.64,4.43,Low,Other
119739,Kotak Bond Short Term Plan-(Growth) - Direct,0,7.97,6.37,7.75,-100.0,-100,7.36,0.83,Low,Other
145954,LIC MF Short Duration Fund-Direct Plan-Growth,0,7.95,6.03,-100.0,-100.0,-100,6.99,0.82,Low,Other
118796,Nippon India Short Duration Fund - Direct Plan Growth Plan - Growth Option,0,8.19,6.77,7.73,-100.0,-100,7.56,0.79,Low,Other
119816,SBI SHORT TERM DEBT FUND - DIRECT PLAN -GROWTH,0,7.92,6.22,7.49,-100.0,-100,7.21,0.79,Low,Other
119016,HDFC Short Term  Debt Fund - Growth Option - Direct Plan,0,8.11,6.55,7.72,-100.0,-100,7.46,0.74,Low,Other
120754,ICICI Prudential Short Term Fund - Direct Plan - Growth Option,0,8.4,7.06,8.26,-100.0,-100,7.91,0.73,Low,Other
120510,Axis Short Duration Fund - Direct Plan - Growth Option,0,8.22,6.65,7.86,-100.0,-100,7.58,0.8,Low,Other
118320,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION,0,7.42,5.84,7.23,-100.0,-100,6.83,0.73,Low,Other
119382,BANK OF INDIA Short Term Income Fund-Direct Plan- Growth,0,7.91,10.61,6.19,-100.0,-100,8.24,1.35,Low,Other
119226,DSP Short Term Fund - Direct Plan - Growth,0,7.85,6.12,7.36,-100.0,-100,7.11,0.81,Low,Other
118565,Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,3,47.29,31.06,17.74,-100.0,-100,32.03,36.51,High,Other
119501,Aditya Birla Sun Life Savings Fund - Growth - Direct Plan,0,7.7,6.4,7.23,-100.0,-100,7.11,0.36,Low,Other
149587,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Direct Plan - Growth Option,0,7.94,-100.0,-100.0,-100.0,-100,7.94,0.82,Low,Other
119949,Tata Short Term Bond Fund - Direct Plan - Growth Option,0,7.84,6.15,6.84,-100.0,-100,6.94,0.83,Low,Other
144754,Axis Ultra Short Duration Fund - Direct Plan Growth,0,7.62,6.38,-100.0,-100.0,-100,7.0,0.33,Low,Safe_Debt
149076,TRUSTMF Short Duration Fund-Direct Plan-Growth,0,7.63,-100.0,-100.0,-100.0,-100,7.63,0.81,Low,Other
143508,Baroda BNP Paribas Ultra Short Duration Fund- Direct Plan- Growth,0,7.43,6.22,-100.0,-100.0,-100,6.82,0.32,Low,Safe_Debt
120718,UTI Short Duration Fund - Direct Plan - Growth Option,0,7.95,7.46,6.79,-100.0,-100,7.4,0.76,Low,Other
144173,BANDHAN ULTRA SHORT DURATION FUND - DIRECT PLAN GROWTH,0,7.34,5.98,-100.0,-100.0,-100,6.66,0.32,Low,Safe_Debt
147908,HSBC Ultra Short Duration Fund - Direct Growth,0,7.4,6.12,-100.0,-100.0,-100,6.76,0.33,Low,Safe_Debt
145034,HDFC Ultra Short Term Fund - Direct Plan-Growth Option,0,7.47,6.19,-100.0,-100.0,-100,6.83,0.34,Low,Safe_Debt
147772,LIC MF Ultra Short Duration Fund-Direct Plan-Growth,0,7.07,5.78,-100.0,-100.0,-100,6.43,0.31,Low,Safe_Debt
118560,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Direct - Growth,0,7.87,8.24,-100.0,-100.0,-100,8.06,3.02,Low,Safe_Debt
124234,Motilal Oswal Ultra Short Term Fund (MOFUSTF) -Direct Plan- Growth,0,6.48,5.32,4.15,-100.0,-100,5.32,0.3,Low,Safe_Debt
119205,DSP Ultra Short Fund - Direct Plan - Growth,0,7.56,6.19,6.55,-100.0,-100,6.77,0.34,Low,Safe_Debt
118317,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - GROWTH OPTION,0,7.14,5.79,6.26,-100.0,-100,6.4,0.32,Low,Safe_Debt
148913,ITI Ultra Short Duration Fund - Direct Plan - Growth Option,0,7.22,-100.0,-100.0,-100.0,-100,7.22,0.32,Low,Safe_Debt
149539,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)- Direct Plan -Growth Option,0,7.47,-100.0,-100.0,-100.0,-100,7.47,0.33,Low,Safe_Debt
120458,JM Ultra Short Duration Fund - (Direct) - Growth Option,0,4.76,6.28,-100.0,-100.0,-100,5.52,4.12,Low,Safe_Debt
119379,BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Growth,0,6.97,5.74,6.7,-100.0,-100,6.47,0.31,Low,Safe_Debt
147731,Mahindra Manulife Ultra Short Duration Fund - Direct Plan -Growth,0,7.46,6.15,-100.0,-100.0,-100,6.8,0.32,Low,Safe_Debt
148529,Mirae Asset Ultra Short Duration Fund Direct Growth,0,7.57,6.23,-100.0,-100.0,-100,6.9,0.32,Low,Safe_Debt
146075,Tata Ultra Short Term Fund-Direct Plan-Growth,0,7.59,6.29,-100.0,-100.0,-100,6.94,0.33,Low,Safe_Debt
138358,PGIM India Ultra Short Duration Fund - Direct Plan - Growth,0,7.28,6.08,-100.0,-100.0,-100,6.68,0.32,Low,Safe_Debt
143494,Nippon India Ultra Short Duration Fund- Direct Plan- Growth Option,0,7.72,7.44,-100.0,-100.0,-100,7.58,0.34,Low,Safe_Debt
120746,UTI Ultra Short Duration Fund - Direct Plan - Growth Option,0,7.49,6.77,6.8,-100.0,-100,7.02,0.32,Low,Safe_Debt
147311,WhiteOak Capital Ultra Short Duration Fund- Direct plan-Growth Option,0,7.16,6.09,-100.0,-100.0,-100,6.62,0.31,Low,Safe_Debt
120348,Invesco India Contra Fund - Direct Plan - Growth,1,22.32,20.18,17.79,-100.0,-100,20.1,13.28,High,Equity
120541,Invesco India Ultra Short Duration Fund - Direct Plan - Growth,0,7.48,6.15,6.97,-100.0,-100,6.87,0.32,Low,Safe_Debt
120676,ICICI Prudential Ultra Short Term Fund - Direct Plan -  Growth,0,7.61,6.47,7.57,-100.0,-100,7.22,0.33,Low,Safe_Debt
119750,Kotak Savings Fund-Growth - Direct,0,7.44,6.15,6.88,-100.0,-100,6.82,0.34,Low,Other
149700,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund) - Direct Plan - Growth Option,0,19.07,-100.0,-100.0,-100.0,-100,19.07,12.67,High,Other
119507,Aditya Birla Sun Life Dividend Yield Fund - Growth - Direct Plan,0,21.84,20.79,13.97,-100.0,-100,18.87,14.02,High,Other
148947,Tata Dividend Yield Fund-Direct Plan-Growth,0,21.25,-100.0,-100.0,-100.0,-100,21.25,14.96,High,Other
148609,HDFC Dividend Yield Fund - Growth Option Direct Plan,1,20.79,21.94,-100.0,-100.0,-100,21.36,13.19,High,Other
129312,ICICI Prudential Dividend Yield Equity Fund Direct Plan Growth Option,3,25.77,26.74,17.62,-100.0,-100,23.38,11.6,High,Equity
119828,SBI ULTRA SHORT DURATION FUND - DIRECT PLAN - GROWTH,0,7.37,6.03,6.68,-100.0,-100,6.69,0.32,Low,Safe_Debt
119835,SBI CONTRA FUND - DIRECT PLAN - GROWTH,2,22.48,25.48,17.57,-100.0,-100,21.84,11.63,High,Equity
120749,UTI-Dividend Yield Fund.-Growth-Direct,0,22.64,19.44,15.42,-100.0,-100,19.17,11.97,High,Other
119769,Kotak Contra Fund - Direct Plan - Growth,3,23.55,21.83,18.37,-100.0,-100,21.25,13.19,High,Equity
118473,BANDHAN ELSS Tax Saver Fund - Direct Plan - Growth,1,18.72,21.27,16.64,-100.0,-100,18.88,11.5,High,Other
119544,Aditya Birla Sun Life ELSS Tax Saver Fund - Growth - Direct Plan,0,16.63,12.16,12.27,-100.0,-100,13.69,11.95,High,Other
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,0,15.96,11.76,13.45,-100.0,-100,13.72,11.97,High,Other
118527,Franklin India Dividend Yield Fund - Direct - Growth,0,19.45,20.98,16.55,-100.0,-100,18.99,12.22,High,Other
118620,Edelweiss ELSS Tax Saver Fund - Direct Plan-Growth Option,0,20.2,18.44,14.26,-100.0,-100,17.63,13.01,High,Other
150159,BARODA BNP PARIBAS ELSS Tax Saver Fund - Direct Plan - Growth Option,0,21.86,-100.0,-100.0,-100.0,-100,21.86,13.37,High,Other
118285,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - GROWTH OPTION,0,17.44,17.51,15.97,-100.0,-100,16.97,12.08,High,Other
119351,BANK OF INDIA ELSS Tax Saver -Direct Plan- Growth,1,18.86,18.69,17.22,-100.0,-100,18.26,16.79,High,Other
120416,Invesco India ELSS Tax Saver Fund - Direct Plan - Growth,0,19.11,16.11,15.08,-100.0,-100,16.77,13.07,High,Other
147541,ITI ELSS Tax Saver Fund - Direct Plan - Growth Option,1,23.0,18.51,-100.0,-100.0,-100,20.76,15.53,High,Other
119773,Kotak ELSS Tax Saver Fund-Growth - Direct,0,17.76,18.68,16.18,-100.0,-100,17.54,13.0,High,Other
118540,Franklin India ELSS Tax Saver Fund - Direct - Growth,0,19.76,20.23,14.7,-100.0,-100,18.23,12.21,High,Other
139781,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan -Growth,0,17.78,19.02,-100.0,-100.0,-100,18.4,11.95,High,Other
135781,Mirae Asset ELSS Tax Saver Fund - Direct Plan - Growth,0,19.83,18.94,-100.0,-100.0,-100,19.38,12.52,High,Other
141808,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Growth Option,0,16.07,15.1,-100.0,-100.0,-100,15.58,12.97,High,Other
151078,HSBC ELSS Tax saver Fund - Direct Growth,0,21.85,-100.0,-100.0,-100.0,-100,21.85,15.1,High,Other
120270,LIC MF ELSS Tax Saver-Direct Plan-Growth,0,18.47,15.94,14.12,-100.0,-100,16.18,12.01,High,Other
133386,Motilal Oswal ELSS Tax Saver Fund - Direct Plan - Growth Option,3,25.46,22.05,18.02,-100.0,-100,21.84,17.46,High,Other
135654,Navi ELSS Tax Saver Fund- Direct Plan- Growth Option,0,16.23,15.38,-100.0,-100.0,-100,15.8,11.93,High,Other
120494,JM ELSS Tax Saver Fund (Direct) - Growth Option,1,22.59,19.91,17.56,-100.0,-100,20.02,14.84,High,Other
147481,Parag Parikh ELSS Tax Saver Fund- Direct Growth,0,19.4,20.04,-100.0,-100.0,-100,19.72,10.19,High,Other
135601,PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option,0,14.86,17.28,14.88,-100.0,-100,15.67,11.73,High,Other
118929,HDFC Long Term Advantage Plan - Growth Option - Direct Plan,0,20.74,18.02,-100.0,-100.0,-100,19.38,21.68,High,Other
119242,DSP ELSS Tax Saver Fund - Direct Plan - Growth,2,22.09,21.01,17.48,-100.0,-100,20.19,12.78,High,Other
120847,quant ELSS Tax Saver Fund - Growth Option - Direct Plan,2,18.31,24.46,21.37,-100.0,-100,21.38,16.01,High,Other
119060,HDFC ELSS Tax saver - Growth Option - Direct Plan,1,22.6,22.69,15.24,-100.0,-100,20.18,11.1,High,Other
120079,HSBC Tax Saver Equity Fund - Growth Direct,0,21.19,18.88,15.01,-100.0,-100,18.36,13.98,High,Equity
120592,ICICI Prudential ELSS Tax Saver Fund - Direct Plan - Growth,0,17.99,17.86,14.44,-100.0,-100,16.76,11.13,High,Other
149570,Sundaram ELSS Tax Saver Fund Direct Plan Growth,0,17.33,-100.0,-100.0,-100.0,-100,17.33,11.64,High,Other
145819,Shriram ELSS Tax Saver Fund - Direct Growth,0,13.81,12.88,-100.0,-100.0,-100,13.34,14.68,High,Other
119723,SBI ELSS Tax Saver FUND - DIRECT PLAN -GROWTH,2,25.73,22.69,15.95,-100.0,-100,21.46,12.05,High,Other
111549,Quantum ELSS Tax Saver Fund - Direct Plan Growth Option,1,18.8,17.59,13.28,12.32,-100,15.5,11.02,High,Other
118803,Nippon India Tax Saver Fund - Direct Plan Growth Plan - Growth Option,0,18.97,19.99,12.14,-100.0,-100,17.03,13.4,High,Other
118866,Taurus ELSS Tax Saver Fund - Direct Plan - Growth,0,17.58,15.81,14.19,-100.0,-100,15.86,12.43,High,Other
132756,Tata ELSS Fund-Growth-Direct Plan,0,18.3,18.3,15.64,-100.0,-100,17.41,13.13,High,Other
150587,WhiteOak Capital ELSS Tax Saver Fund Direct Plan Growth,1,23.82,-100.0,-100.0,-100.0,-100,23.82,12.97,High,Other
141925,Axis Flexi Cap Fund - Direct Plan - Growth,0,16.46,13.59,-100.0,-100.0,-100,15.02,12.59,High,Equity
119307,Union ELSS Tax Saver Fund - Direct Plan - Growth Option,0,17.42,17.7,13.87,-100.0,-100,16.33,12.44,High,Other
150387,Baroda BNP Paribas Flexi Cap Fund - Direct Plan - Growth Option,0,18.61,-100.0,-100.0,-100.0,-100,18.61,13.94,High,Equity
148404,BANK OF INDIA Flexi Cap Fund Direct Plan -Growth,2,24.47,22.99,-100.0,-100.0,-100,23.73,17.17,High,Equity
120715,UTI ELSS Tax Saver Fund - Direct Plan - Growth Option,0,15.94,15.28,13.66,-100.0,-100,14.96,11.62,High,Other
118424,BANDHAN Flexi Cap Fund-Direct Plan-Growth,0,17.77,16.57,12.43,-100.0,-100,15.59,11.75,High,Equity
120564,Aditya Birla Sun Life Flexi Cap Fund - Growth - Direct Plan,0,20.14,17.76,15.97,-100.0,-100,17.96,12.18,High,Equity
118275,CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION,0,17.96,16.94,15.49,-100.0,-100,16.8,11.97,High,Equity
148990,ICICI Prudential Flexicap Fund - Direct Plan - Growth,0,21.88,-100.0,-100.0,-100.0,-100,21.88,12.24,High,Equity
149763,Invesco India Flexi Cap Fund - Direct Plan - Growth,1,24.28,-100.0,-100.0,-100.0,-100,24.28,13.59,High,Equity
118955,HDFC Flexi Cap Fund - Growth Option - Direct Plan,3,23.22,24.77,17.45,-100.0,-100,21.81,10.74,High,Equity
120492,JM Flexicap Fund (Direct) - Growth Option,3,23.02,21.83,18.18,-100.0,-100,21.01,14.63,High,Equity
149104,Mahindra Manulife Flexi Cap Fund - Direct Plan -Growth,0,20.12,-100.0,-100.0,-100.0,-100,20.12,12.41,High,Equity
120166,Kotak Flexicap Fund - Growth - Direct,0,18.55,17.22,15.56,-100.0,-100,17.11,13.05,High,Equity
140353,Edelweiss Flexi Cap Fund - Direct Plan - Growth Option,0,22.13,20.58,-100.0,-100.0,-100,21.35,13.37,High,Equity
119076,DSP Flexi Cap Fund - Direct Plan - Growth,0,20.16,17.29,15.68,-100.0,-100,17.71,12.78,High,Equity
129046,Motilal Oswal Flexi cap Fund Direct Plan-Growth Option,1,24.22,16.71,14.4,-100.0,-100,18.44,15.5,High,Equity
122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,3,23.7,21.15,18.39,-100.0,-100,21.08,9.55,Avg,Equity
150571,Sundaram Flexicap Fund Direct Growth,0,17.75,-100.0,-100.0,-100.0,-100,17.75,11.65,High,Equity
143793,Navi Flexi Cap Fund - Direct Plan - Growth,0,16.09,16.65,-100.0,-100.0,-100,16.37,12.06,High,Equity
149094,Nippon India Flexi Cap Fund - Direct Plan - Growth Plan - Growth Option,0,19.23,-100.0,-100.0,-100.0,-100,19.23,13.11,High,Equity
133839,PGIM India Flexi Cap Fund - Direct Plan - Growth Option,0,15.77,16.56,15.72,-100.0,-100,16.02,12.17,High,Equity
149450,Samco Flexi Cap Fund - Direct Plan - Growth Option,0,4.16,-100.0,-100.0,-100.0,-100,4.16,16.24,High,Equity
120046,HSBC Flexi Cap Fund - Direct Growth,0,21.73,18.53,14.75,-100.0,-100,18.34,14.03,High,Equity
118535,Franklin India Flexi Cap Fund - Direct - Growth,0,19.84,20.81,15.41,-100.0,-100,18.69,12.11,High,Equity
144905,Shriram Flexi Cap Fund - Direct Growth,0,14.01,13.31,-100.0,-100.0,-100,13.66,15.05,High,Equity
120843,quant Flexi Cap Fund - Growth Option-Direct Plan,2,19.04,23.76,19.76,-100.0,-100,20.85,15.75,High,Equity
144546,Tata Flexi Cap Fund-Direct Plan-Growth,0,19.4,16.01,-100.0,-100.0,-100,17.7,11.57,High,Equity
119292,Union Flexi Cap Fund - Direct Plan - Growth Option,0,17.52,17.46,14.45,-100.0,-100,16.48,12.38,High,Equity
150346,WhiteOak Capital Flexi Cap Fund Direct Plan-Growth,0,22.35,-100.0,-100.0,-100.0,-100,22.35,12.6,High,Equity
